Ano;ID;TIPO DO CRIME;BAIRRO;HORA;LOCAL
2015;7579;ROUBO;BARREIRINHA;9;SAUDE
2015;7580;ROUBO;TATUQUARA;23;PUBLICO
2015;7581;ROUBO;GANCHINHO;12;PUBLICO
2015;7582;ROUBO;JARDIM DAS AMERICAS;10;SAUDE
2015;7583;LESAO CORPORAL;PORTAO;14;RESIDENCIA
2015;7584;ROUBO;BOM RETIRO;15;PUBLICO
2015;7585;FURTO QUALIFICADO;JARDIM DAS AMERICAS;12;RESIDENCIA
2015;7586;LESAO CORPORAL;CENTRO;15;PUBLICO
2015;7587;FURTO QUALIFICADO;SAO JOAO;11;UNIDADES DE CONSERVACAO
2015;7588;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;SANTA CANDIDA;17;PUBLICO
2015;7589;FURTO QUALIFICADO;CENTRO;11;TRANSPORTE
2015;7590;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;BAIRRO ALTO;18;PUBLICO
2015;7591;ROUBO;SAO BRAZ;17;RESIDENCIA
2015;7592;ROUBO;SITIO CERCADO;18;PUBLICO
2015;7593;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CAJURU;22;PUBLICO
2015;7594;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CAJURU;22;RESIDENCIA
2015;7595;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CAJURU;20;PUBLICO
2015;7596;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CAJURU;20;RESIDENCIA
2015;7597;FURTO SIMPLES;JARDIM BOTANICO;21;TRANSPORTE
2015;7598;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CAJURU;20;PUBLICO
2015;7599;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CAJURU;20;RESIDENCIA
2015;7600;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CENTRO;1;PUBLICO
2015;7601;LESAO CORPORAL;ALTO DA GLORIA;2;RESIDENCIA
2015;7602;ROUBO;CIDADE INDUSTRIAL;5;PUBLICO
2015;7603;FURTO QUALIFICADO;ALTO DA RUA XV;4;ALIMENTACAO / DIVERSAO
2015;7604;FURTO QUALIFICADO;ALTO DA RUA XV;4;PUBLICO
2015;7605;ROUBO;CIDADE INDUSTRIAL;16;COMERCIO
2015;7606;FURTO QUALIFICADO;JARDIM SOCIAL;20;RESIDENCIA
2015;7607;ROUBO;CAPAO RASO;16;PUBLICO
2015;7608;ROUBO;JARDIM SOCIAL;7;PUBLICO
2015;7609;FURTO QUALIFICADO;PINHEIRINHO;10;RESIDENCIA
2015;7610;ROUBO;CAPAO RASO;8;PUBLICO
2015;7611;ROUBO;ALTO DA RUA XV;18;ALIMENTACAO / DIVERSAO
2015;7612;ROUBO;ALTO DA RUA XV;18;PUBLICO
2015;7613;FURTO SIMPLES;BIGORRILHO;21;ENSINO
2015;7614;ROUBO;BOQUEIRAO;6;PUBLICO
2015;7615;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CIDADE INDUSTRIAL;7;PUBLICO
2015;7616;LESAO CORPORAL;BAIRRO ALTO;17;RESIDENCIA
2015;7617;FURTO SIMPLES;CENTRO;11;HOSPEDAGEM
2015;7618;FURTO SIMPLES;CENTRO;15;PUBLICO
2015;7619;FURTO SIMPLES;CENTRO;15;PUBLICO
2015;7620;ROUBO;TINGUI;21;RESIDENCIA
2015;7621;ROUBO;CENTRO;16;SAUDE
2015;7622;ROUBO;UBERABA;18;PUBLICO
2015;7623;FURTO QUALIFICADO;PORTAO;15;TRANSPORTE
2015;7624;ROUBO;CAPAO RASO;2;RESIDENCIA
2015;7625;FURTO DE COISA COMUM;TATUQUARA;9;COMERCIO
2015;7626;ROUBO;UBERABA;7;PUBLICO
2015;7627;LESAO CORPORAL;ATUBA;5;ALIMENTACAO / DIVERSAO
2015;7628;FURTO QUALIFICADO;UBERABA;4;ATIVIDADE FINANCEIRA
2015;7629;LESAO CORPORAL;BOQUEIRAO;15;TRANSPORTE
2015;7630;ROUBO;SANTA CANDIDA;10;COMERCIO
2015;7631;FURTO QUALIFICADO;CENTRO;7;TRANSPORTE
2015;7632;FURTO QUALIFICADO;JARDIM BOTANICO;6;ALIMENTACAO / DIVERSAO
2015;7633;ROUBO;REBOUCAS;11;SAUDE
2015;7634;FURTO SIMPLES;BOQUEIRAO;19;PUBLICO
2015;7635;FURTO SIMPLES;JUVEVE;1;RESIDENCIA
2015;7636;LESAO CORPORAL;GUAIRA;9;PUBLICO
2015;7637;ROUBO;PINHEIRINHO;21;MERCADO
2015;7638;FURTO QUALIFICADO;AGUA VERDE;0;OUTROS
2015;7639;ROUBO;CAPAO RASO;13;PUBLICO
2015;7640;ROUBO;CAMPO DE SANTANA;19;SAUDE
2015;7641;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CAPAO RASO;14;TRANSPORTE
2015;7642;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CIDADE INDUSTRIAL;14;PUBLICO
2015;7643;ROUBO;CIDADE INDUSTRIAL;22;PUBLICO
2015;7644;FURTO QUALIFICADO;CIDADE INDUSTRIAL;7;ALIMENTACAO / DIVERSAO
2015;7645;FURTO QUALIFICADO;CIDADE INDUSTRIAL;7;PUBLICO
2015;7646;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;PRADO VELHO;15;PUBLICO
2015;7647;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CENTRO;16;PUBLICO
2015;7648;FURTO SIMPLES;JARDIM BOTANICO;18;TRANSPORTE
2015;7649;ROUBO;CENTRO;19;SAUDE
2015;7650;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;GUAIRA;17;PUBLICO
2015;7651;ROUBO;CENTRO;17;PUBLICO
2015;7652;FURTO SIMPLES;PORTAO;16;COMERCIO
2015;7653;LESAO CORPORAL;CAJURU;18;RESIDENCIA
2015;7654;ROUBO;XAXIM;0;PUBLICO
2015;7655;FURTO QUALIFICADO;SAO BRAZ;1;RESIDENCIA
2015;7656;ROUBO;CIDADE INDUSTRIAL;19;COMERCIO
2015;7657;ROUBO;CAPAO DA IMBUIA;21;PUBLICO
2015;7658;FURTO SIMPLES;JARDIM BOTANICO;6;TRANSPORTE
2015;7659;FURTO QUALIFICADO;CIDADE INDUSTRIAL;17;PUBLICO
2015;7660;FURTO QUALIFICADO;CIDADE INDUSTRIAL;19;PUBLICO
2015;7661;ROUBO;TATUQUARA;9;PUBLICO
2015;7662;FURTO QUALIFICADO;BARREIRINHA;10;RESIDENCIA
2015;7663;ROUBO;CENTRO;8;SAUDE
2015;7664;ROUBO;CIDADE INDUSTRIAL;11;COMERCIO
2015;7665;FURTO SIMPLES;CENTRO;7;SAUDE
2015;7666;ROUBO;CIDADE INDUSTRIAL;17;PUBLICO
2015;7667;LESAO CORPORAL;CIDADE INDUSTRIAL;20;ALIMENTACAO / DIVERSAO
2015;7668;ROUBO;SANTA FELICIDADE;21;PUBLICO
2015;7669;LESAO CORPORAL;CIDADE INDUSTRIAL;23;ASSOCIACAO
2015;7670;ROUBO;GANCHINHO;21;PUBLICO
2015;7671;ROUBO;FAZENDINHA;9;COMERCIO
2015;7672;ROUBO;FAZENDINHA;18;PUBLICO
2015;7673;ROUBO;CENTRO;19;SAUDE
2015;7674;FURTO SIMPLES;CENTRO;7;OUTROS
2015;7675;ROUBO;CENTRO;20;PRESTACAO DE SERVICOS
2015;7676;ROUBO;CAMPO DE SANTANA;21;PUBLICO
2015;7677;ROUBO;CENTRO;19;PUBLICO
2015;7678;FURTO QUALIFICADO;CENTRO;4;ASSOCIACAO
2015;7679;ROUBO;CENTRO;17;SAUDE
2015;7680;ROUBO;CENTRO;15;PUBLICO
2015;7681;ROUBO;CENTRO;18;COMERCIO
2015;7682;ROUBO;SAO FRANCISCO;14;PUBLICO
2015;7683;LESAO CORPORAL;CIDADE INDUSTRIAL;16;PUBLICO
2015;7684;LESAO CORPORAL;CIDADE INDUSTRIAL;16;RESIDENCIA
2015;7685;ROUBO;CENTRO;9;SAUDE
2015;7686;LESAO CORPORAL;XAXIM;17;PUBLICO
2015;7687;ROUBO;CIDADE INDUSTRIAL;19;PUBLICO
2015;7688;ROUBO;CENTRO;10;PUBLICO
2015;7689;ROUBO;FAZENDINHA;21;PUBLICO
2015;7690;ROUBO;FAZENDINHA;17;PUBLICO
2015;7691;LESAO CORPORAL;BOQUEIRAO;19;PUBLICO
2015;7692;LESAO CORPORAL;BOQUEIRAO;19;RESIDENCIA
2015;7693;FURTO QUALIFICADO;CENTRO;18;SAUDE
2015;7694;LESAO CORPORAL;REBOUCAS;23;RESIDENCIA
2015;7695;FURTO SIMPLES;CENTRO CIVICO;23;ORGAO PUBLICO
2015;7696;ROUBO;UBERABA;1;ALIMENTACAO / DIVERSAO
2015;7697;ROUBO;UBERABA;1;PUBLICO
2015;7698;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CIDADE INDUSTRIAL;3;PUBLICO
2015;7699;LESAO CORPORAL;CRISTO REI;4;SAUDE
2015;7700;ROUBO;ALTO DA RUA XV;22;SAUDE
2015;7701;ROUBO;JARDIM DAS AMERICAS;20;PUBLICO
2015;7702;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;LAMENHA PEQUENA;6;PUBLICO
2015;7703;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;LAMENHA PEQUENA;6;RESIDENCIA
2015;7704;ROUBO;TINGUI;21;PUBLICO
2015;7705;ROUBO;CAPAO DA IMBUIA;21;PUBLICO
2015;7706;FURTO SIMPLES;CENTRO;17;PUBLICO
2015;7707;ROUBO;CAPAO DA IMBUIA;10;PUBLICO
2015;7708;FURTO QUALIFICADO;BAIRRO ALTO;18;PUBLICO
2015;7709;FURTO QUALIFICADO;BAIRRO ALTO;18;RESIDENCIA
2015;7710;ROUBO;CENTRO;8;SAUDE
2015;7711;ROUBO;JARDIM DAS AMERICAS;14;PUBLICO
2015;7712;FURTO QUALIFICADO;AGUA VERDE;9;ASSOCIACAO
2015;7713;ROUBO;BOM RETIRO;20;PUBLICO
2015;7714;FURTO QUALIFICADO;CENTRO;9;ALIMENTACAO / DIVERSAO
2015;7715;ROUBO;CENTRO CIVICO;23;PUBLICO
2015;7716;ROUBO;CENTRO;2;PUBLICO
2015;7717;ROUBO;ALTO DA RUA XV;18;PUBLICO
2015;7718;ROUBO;REBOUCAS;6;PUBLICO
2015;7719;ROUBO;CENTRO;23;PUBLICO
2015;7720;FURTO QUALIFICADO;AGUA VERDE;14;RESIDENCIA
2015;7721;ROUBO;PORTAO;1;SAUDE
2015;7722;FURTO QUALIFICADO;GUAIRA;5;COMERCIO
2015;7723;FURTO QUALIFICADO;CENTRO;20;PUBLICO
2015;7724;ROUBO;PORTAO;19;SAUDE
2015;7725;FURTO SIMPLES;TATUQUARA;8;PRESTACAO DE SERVICOS
2015;7726;ROUBO;BOQUEIRAO;6;PUBLICO
2015;7727;ROUBO;CENTRO;8;SAUDE
2015;7728;ROUBO;PORTAO;6;SAUDE
2015;7729;ROUBO;BOQUEIRAO;19;SAUDE
2015;7730;LESAO CORPORAL;BAIRRO ALTO;17;RESIDENCIA
2015;7731;ROUBO;PORTAO;10;SAUDE
2015;7732;LESAO CORPORAL;TATUQUARA;19;PUBLICO
2015;7733;ROUBO;SITIO CERCADO;14;MERCADO
2015;7734;FURTO QUALIFICADO;SITIO CERCADO;5;PUBLICO
2015;7735;ROUBO;PORTAO;9;SAUDE
2015;7736;FURTO DE COISA COMUM;JARDIM BOTANICO;9;TRANSPORTE
2015;7737;FURTO QUALIFICADO;BAIRRO ALTO;14;RESIDENCIA
2015;7738;ROUBO;AGUA VERDE;22;SAUDE
2015;7739;ROUBO;AGUA VERDE;6;SAUDE
2015;7740;FURTO QUALIFICADO;GUAIRA;7;RESIDENCIA
2015;7741;FURTO QUALIFICADO;BATEL;16;PUBLICO
2015;7742;ROUBO;NOVO MUNDO;5;DERIVADO PETROLEO
2015;7743;FURTO QUALIFICADO;BAIRRO ALTO;16;RESIDENCIA
2015;7744;ROUBO;UMBARA;17;RESIDENCIA
2015;7745;ROUBO;LINDOIA;19;DERIVADO PETROLEO
2015;7746;FURTO QUALIFICADO;CAMPO DE SANTANA;14;RESIDENCIA
2015;7747;ROUBO;TINGUI;10;RESIDENCIA
2015;7748;ROUBO;ALTO BOQUEIRAO;15;COMERCIO
2015;7749;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CIDADE INDUSTRIAL;10;PUBLICO
2015;7750;ROUBO;CIDADE INDUSTRIAL;12;COMERCIO
2015;7751;FURTO QUALIFICADO;SITIO CERCADO;10;PUBLICO
2015;7752;FURTO QUALIFICADO;SITIO CERCADO;10;RESIDENCIA
2015;7753;ROUBO;TATUQUARA;8;PUBLICO
2015;7754;FURTO QUALIFICADO;CAMPO DE SANTANA;18;PUBLICO
2015;7755;ROUBO;PORTAO;21;PUBLICO
2015;7756;FURTO QUALIFICADO;FANNY;5;RESIDENCIA
2015;7757;ROUBO;SITIO CERCADO;11;PUBLICO
2015;7758;FURTO QUALIFICADO;NOVO MUNDO;4;MERCADO
2015;7759;ROUBO;NOVO MUNDO;12;PUBLICO
2015;7760;FURTO QUALIFICADO;PORTAO;22;ASSOCIACAO
2015;7761;FURTO QUALIFICADO;TATUQUARA;21;RESIDENCIA
2015;7762;FURTO QUALIFICADO;GANCHINHO;8;RURAL
2015;7763;ROUBO;TATUQUARA;4;DERIVADO PETROLEO
2015;7764;ROUBO;SITIO CERCADO;19;SAUDE
2015;7765;FURTO SIMPLES;CIDADE INDUSTRIAL;8;ASSOCIACAO
2015;7766;ROUBO;PINHEIRINHO;11;PUBLICO
2015;7767;FURTO DE COISA COMUM;JARDIM BOTANICO;14;TRANSPORTE
2015;7768;FURTO SIMPLES;TINGUI;13;MERCADO
2015;7769;ROUBO;BOA VISTA;22;PUBLICO
2015;7770;FURTO SIMPLES;BARREIRINHA;10;RESIDENCIA
2015;7771;LESAO CORPORAL;SITIO CERCADO;22;SAUDE
2015;7772;FURTO QUALIFICADO;PAROLIN;1;INDUSTRIA
2015;7773;ROUBO;CENTRO;14;SAUDE
2015;7774;LESAO CORPORAL;GUAIRA;0;RESIDENCIA
2015;7775;ROUBO;SANTA CANDIDA;18;RESIDENCIA
2015;7776;ROUBO;ALTO BOQUEIRAO;8;PUBLICO
2015;7777;ROUBO;TATUQUARA;16;PUBLICO
2015;7778;ROUBO;JUVEVE;21;SAUDE
2015;7779;LESAO CORPORAL;ATUBA;20;RESIDENCIA
2015;7780;FURTO SIMPLES;AGUA VERDE;17;PUBLICO
2015;7781;FURTO QUALIFICADO;UBERABA;16;PUBLICO
2015;7782;ROUBO;JUVEVE;21;SAUDE
2015;7783;FURTO QUALIFICADO;SAO BRAZ;10;RESIDENCIA
2015;7784;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CENTRO;19;PUBLICO
2015;7785;ROUBO;FAZENDINHA;11;PUBLICO
2015;7786;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;SITIO CERCADO;20;PUBLICO
2015;7787;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;SITIO CERCADO;20;RESIDENCIA
2015;7788;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;FAZENDINHA;22;PUBLICO
2015;7789;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;SITIO CERCADO;22;PUBLICO
2015;7790;FURTO SIMPLES;TARUMA;0;PUBLICO
2015;7791;FURTO QUALIFICADO;SAO BRAZ;11;RESIDENCIA
2015;7792;ROUBO;SANTA FELICIDADE;0;PUBLICO
2015;7793;ROUBO;SANTA FELICIDADE;11;COMERCIO
2015;7794;FURTO QUALIFICADO;CENTRO;2;SAUDE
2015;7795;FURTO QUALIFICADO;CAJURU;6;RESIDENCIA
2015;7796;FURTO QUALIFICADO;TARUMA;12;ATIVIDADE FINANCEIRA
2015;7797;FURTO QUALIFICADO;TARUMA;12;PUBLICO
2015;7798;ROUBO;CAPAO RASO;6;PUBLICO
2015;7799;ROUBO;CAPAO RASO;6;TRANSPORTE
2015;7800;FURTO SIMPLES;CRISTO REI;10;COMERCIO
2015;7801;FURTO QUALIFICADO;HAUER;3;PUBLICO
2015;7802;ROUBO;CAJURU;19;PUBLICO
2015;7803;ROUBO;CAPAO DA IMBUIA;19;PUBLICO
2015;7804;FURTO QUALIFICADO;BOQUEIRAO;11;PUBLICO
2015;7805;FURTO QUALIFICADO;PRADO VELHO;1;PRESTACAO DE SERVICOS
2015;7806;ROUBO;CAPAO RASO;20;RESIDENCIA
2015;7807;FURTO SIMPLES;BIGORRILHO;21;RESIDENCIA
2015;7808;ROUBO;BOQUEIRAO;20;PUBLICO
2015;7809;FURTO SIMPLES;PILARZINHO;21;RESIDENCIA
2015;7810;LESAO CORPORAL;ALTO BOQUEIRAO;22;RESIDENCIA
2015;7811;FURTO QUALIFICADO;BATEL;4;COMERCIO
2015;7812;ROUBO;MERCES;14;SAUDE
2015;7813;ROUBO;SITIO CERCADO;11;PUBLICO
2015;7814;ROUBO;CAMPO DE SANTANA;14;PUBLICO
2015;7815;FURTO QUALIFICADO;BAIRRO ALTO;2;RESIDENCIA
2015;7816;LESAO CORPORAL;SANTA QUITERIA;20;RESIDENCIA
2015;7817;ROUBO;BAIRRO ALTO;22;PUBLICO
2015;7818;FURTO QUALIFICADO;ALTO DA RUA XV;3;RESIDENCIA
2015;7819;ROUBO;PORTAO;9;PUBLICO
2015;7820;FURTO QUALIFICADO;BOQUEIRAO;20;RESIDENCIA
2015;7821;FURTO QUALIFICADO;SITIO CERCADO;9;COMERCIO
2015;7822;FURTO QUALIFICADO;TATUQUARA;22;RESIDENCIA
2015;7823;FURTO SIMPLES;SITIO CERCADO;16;RESIDENCIA
2015;7824;FURTO QUALIFICADO;BARREIRINHA;9;RESIDENCIA
2015;7825;ROUBO;SITIO CERCADO;21;PUBLICO
2015;7826;ROUBO;SITIO CERCADO;22;PUBLICO
2015;7827;FURTO QUALIFICADO;ALTO DA RUA XV;8;RESIDENCIA
2015;7828;LESAO CORPORAL;SITIO CERCADO;19;RESIDENCIA
2015;7829;ROUBO;SITIO CERCADO;7;PUBLICO
2015;7830;ROUBO;CACHOEIRA;19;PUBLICO
2015;7831;FURTO QUALIFICADO;CIDADE INDUSTRIAL;11;PUBLICO
2015;7832;ROUBO;PINHEIRINHO;18;PUBLICO
2015;7833;ROUBO;XAXIM;14;PUBLICO
2015;7834;ROUBO;SITIO CERCADO;21;SAUDE
2015;7835;ROUBO;XAXIM;23;PUBLICO
2015;7836;LESAO CORPORAL;XAXIM;10;MERCADO
2015;7837;ROUBO;PINHEIRINHO;13;PUBLICO
2015;7838;LESAO CORPORAL;CIDADE INDUSTRIAL;14;RESIDENCIA
2015;7839;FURTO DE COISA COMUM;JARDIM BOTANICO;14;TRANSPORTE
2015;7840;LESAO CORPORAL;XAXIM;14;RESIDENCIA
2015;7841;ROUBO;CIDADE INDUSTRIAL;7;PUBLICO
2015;7842;ROUBO;BIGORRILHO;9;PUBLICO
2015;7843;FURTO SIMPLES;SAO FRANCISCO;20;ALIMENTACAO / DIVERSAO
2015;7844;FURTO SIMPLES;CIDADE INDUSTRIAL;16;RESIDENCIA
2015;7845;FURTO QUALIFICADO;CAPAO RASO;16;PUBLICO
2015;7846;FURTO QUALIFICADO;ALTO BOQUEIRAO;12;PUBLICO
2015;7847;FURTO QUALIFICADO;ALTO BOQUEIRAO;12;RESIDENCIA
2015;7848;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;ALTO BOQUEIRAO;17;PUBLICO
2015;7849;FURTO SIMPLES;GUAIRA;18;PUBLICO
2015;7850;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;SITIO CERCADO;18;PUBLICO
2015;7851;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;SITIO CERCADO;18;RESIDENCIA
2015;7852;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;SANTA CANDIDA;20;PUBLICO
2015;7853;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;SANTA CANDIDA;20;RESIDENCIA
2015;7854;ROUBO;BOQUEIRAO;21;PUBLICO
2015;7855;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CAXIMBA;22;PUBLICO
2015;7856;ROUBO;CIDADE INDUSTRIAL;20;TRANSPORTE
2015;7857;FURTO QUALIFICADO;ALTO DA RUA XV;1;PUBLICO
2015;7858;FURTO QUALIFICADO;UBERABA;20;RESIDENCIA
2015;7859;LESAO CORPORAL;UBERABA;21;PUBLICO
2015;7860;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;PRADO VELHO;1;PUBLICO
2015;7861;ROUBO;CAJURU;22;ALIMENTACAO / DIVERSAO
2015;7862;FURTO SIMPLES;XAXIM;18;RESIDENCIA
2015;7863;ROUBO;CAJURU;23;DERIVADO PETROLEO
2015;7864;ROUBO;JARDIM DAS AMERICAS;0;PUBLICO
2015;7865;ROUBO;CAJURU;19;PUBLICO
2015;7866;ROUBO;REBOUCAS;22;PUBLICO
2015;7867;FURTO QUALIFICADO;CAJURU;18;RESIDENCIA
2015;7868;ROUBO;AGUA VERDE;20;PUBLICO
2015;7869;ROUBO;PINHEIRINHO;17;PUBLICO
2015;7870;FURTO SIMPLES;CAMPO DE SANTANA;22;PUBLICO
2015;7871;LESAO CORPORAL;SITIO CERCADO;4;ALIMENTACAO / DIVERSAO
2015;7872;ROUBO;SANTA CANDIDA;11;RESIDENCIA
2015;7873;FURTO SIMPLES;CAMPO DE SANTANA;8;RESIDENCIA
2015;7874;ROUBO;BOM RETIRO;8;PUBLICO
2015;7875;ROUBO;SITIO CERCADO;20;PUBLICO
2015;7876;FURTO QUALIFICADO;MERCES;13;RESIDENCIA
2015;7877;ROUBO;NOVO MUNDO;17;COMERCIO
2015;7878;FURTO SIMPLES;CAPAO RASO;3;ALIMENTACAO / DIVERSAO
2015;7879;LESAO CORPORAL;CAXIMBA;21;PUBLICO
2015;7880;ROUBO;PORTAO;20;PUBLICO
2015;7881;FURTO QUALIFICADO;VILA IZABEL;22;PUBLICO
2015;7882;FURTO QUALIFICADO;AGUA VERDE;21;PUBLICO
2015;7883;FURTO SIMPLES;TATUQUARA;15;COMERCIO
2015;7884;FURTO SIMPLES;TATUQUARA;15;RESIDENCIA
2015;7885;FURTO QUALIFICADO;CAMPO DE SANTANA;15;RESIDENCIA
2015;7886;ROUBO;SITIO CERCADO;9;SAUDE
2015;7887;ROUBO;CENTRO;18;SAUDE
2015;7888;LESAO CORPORAL;FAZENDINHA;5;PUBLICO
2015;7889;ROUBO;FAZENDINHA;5;PUBLICO
2015;7890;ROUBO;CENTRO;10;SAUDE
2015;7891;ROUBO;CENTRO;23;PUBLICO
2015;7892;FURTO QUALIFICADO;CENTRO;11;PUBLICO
2015;7893;ROUBO;SITIO CERCADO;17;OUTROS
2015;7894;FURTO QUALIFICADO;CAMPO DE SANTANA;16;PUBLICO
2015;7895;FURTO SIMPLES;AGUA VERDE;12;PUBLICO
2015;7896;FURTO QUALIFICADO;CAMPO DE SANTANA;12;PUBLICO
2015;7897;ROUBO;XAXIM;8;PUBLICO
2015;7898;FURTO SIMPLES;CENTRO;12;PUBLICO
2015;7899;FURTO QUALIFICADO;UBERABA;2;OUTROS
2015;7900;FURTO SIMPLES;CAJURU;5;RESIDENCIA
2015;7901;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;BOQUEIRAO;19;PUBLICO
2015;7902;LESAO CORPORAL;NOVO MUNDO;18;RESIDENCIA
2015;7903;ROUBO;UBERABA;13;PUBLICO
2015;7904;FURTO QUALIFICADO;JARDIM BOTANICO;15;TRANSPORTE
2015;7905;ROUBO;CIDADE INDUSTRIAL;19;PUBLICO
2015;7906;FURTO QUALIFICADO;SITIO CERCADO;15;RESIDENCIA
2015;7907;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;PAROLIN;15;PUBLICO
2015;7908;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;PAROLIN;15;RESIDENCIA
2015;7909;FURTO QUALIFICADO;ALTO BOQUEIRAO;17;RESIDENCIA
2015;7910;FURTO SIMPLES;JARDIM BOTANICO;17;TRANSPORTE
2015;7911;FURTO QUALIFICADO;ALTO DA RUA XV;17;ALIMENTACAO / DIVERSAO
2015;7912;FURTO SIMPLES;BAIRRO ALTO;18;HOSPEDAGEM
2015;7913;FURTO SIMPLES;CIDADE INDUSTRIAL;6;RESIDENCIA
2015;7914;ROUBO;SANTA FELICIDADE;15;PUBLICO
2015;7915;ROUBO;SANTA FELICIDADE;15;RESIDENCIA
2015;7916;ROUBO;SANTA FELICIDADE;14;RESIDENCIA
2015;7917;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;ALTO BOQUEIRAO;20;PUBLICO
2015;7918;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;SAO FRANCISCO;22;PUBLICO
2015;7919;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;PAROLIN;22;PUBLICO
2015;7920;LESAO CORPORAL;CIDADE INDUSTRIAL;19;TRANSPORTE
2015;7921;LESAO CORPORAL;FAZENDINHA;16;PUBLICO
2015;7922;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;TINGUI;2;PUBLICO
2015;7923;FURTO QUALIFICADO;CIDADE INDUSTRIAL;23;RESIDENCIA
2015;7924;ROUBO;BACACHERI;16;SAUDE
2015;7925;FURTO QUALIFICADO;VILA IZABEL;21;PUBLICO
2015;7926;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;PRADO VELHO;7;PUBLICO
2015;7927;FURTO QUALIFICADO;JARDIM SOCIAL;3;RESIDENCIA
2015;7928;FURTO QUALIFICADO;CAPAO RASO;13;PUBLICO
2015;7929;ROUBO;CIDADE INDUSTRIAL;8;PUBLICO
2015;7930;FURTO QUALIFICADO;CIDADE INDUSTRIAL;9;RESIDENCIA
2015;7931;FURTO QUALIFICADO;CAJURU;6;RESIDENCIA
2015;7932;LESAO CORPORAL;CENTRO;13;MERCADO
2015;7933;ROUBO;HAUER;8;SAUDE
2015;7934;FURTO SIMPLES;CENTRO;11;PUBLICO
2015;7935;ROUBO;TINGUI;9;PUBLICO
2015;7936;ROUBO;CIDADE INDUSTRIAL;8;COMERCIO
2015;7937;ROUBO;CIDADE INDUSTRIAL;8;PUBLICO
2015;7938;ROUBO;CENTRO;19;SAUDE
2015;7939;FURTO QUALIFICADO;HAUER;13;PUBLICO
2015;7940;FURTO QUALIFICADO;HAUER;13;RESIDENCIA
2015;7941;ROUBO;CENTRO;18;SAUDE
2015;7942;FURTO SIMPLES;CENTRO;11;PUBLICO
2015;7943;ROUBO;CENTRO;20;PUBLICO
2015;7944;ROUBO;CENTRO;19;PUBLICO
2015;7945;FURTO QUALIFICADO;CENTRO;9;PRESTACAO DE SERVICOS
2015;7946;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;TATUQUARA;11;PUBLICO
2015;7947;FURTO QUALIFICADO;CAMPO DE SANTANA;10;OUTROS
2015;7948;FURTO QUALIFICADO;CIDADE INDUSTRIAL;16;RESIDENCIA
2015;7949;FURTO DE COISA COMUM;TATUQUARA;14;RESIDENCIA
2015;7950;FURTO SIMPLES;BOQUEIRAO;19;PUBLICO
2015;7951;FURTO DE COISA COMUM;TATUQUARA;1;RESIDENCIA
