id;crime;bairro;hora;local
10318;ROUBO;BATEL;14;PRESTACAO DE SERVICOS
10320;FURTO QUALIFICADO;SEMINARIO;22;PUBLICO
10321;ROUBO;BATEL;18;SAUDE
10330;FURTO SIMPLES;REBOUCAS;18;TRANSPORTE
10331;ROUBO;PILARZINHO;19;PUBLICO
10334;FURTO SIMPLES;PILARZINHO;0;RESIDENCIA
10335;FURTO QUALIFICADO;CIDADE INDUSTRIAL;13;PRESTACAO DE SERVICOS
10336;ROUBO;TARUMA;18;PUBLICO
10337;ROUBO;BIGORRILHO;10;PUBLICO
10338;FURTO QUALIFICADO;BATEL;22;COMERCIO
10341;ROUBO;AHU;20;SAUDE
10343;ROUBO;ALTO BOQUEIRAO;23;PUBLICO
10344;ROUBO;BOQUEIRAO;13;PUBLICO
10347;ROUBO;ORLEANS;12;PUBLICO
10351;ROUBO;PINHEIRINHO;12;SAUDE
10353;FURTO QUALIFICADO;PINHEIRINHO;4;SAUDE
10354;ROUBO;UMBARA;22;PUBLICO
10355;FURTO QUALIFICADO;CAJURU;21;RESIDENCIA
10358;FURTO SIMPLES;ATUBA;4;PUBLICO
10359;FURTO SIMPLES;ATUBA;4;RESIDENCIA
10360;FURTO QUALIFICADO;PINHEIRINHO;12;PUBLICO
10366;ROUBO;PINHEIRINHO;12;PUBLICO
10369;ROUBO;XAXIM;21;RESIDENCIA
10370;FURTO SIMPLES;JARDIM BOTANICO;14;PUBLICO
10371;FURTO SIMPLES;JARDIM BOTANICO;14;TRANSPORTE
10376;ROUBO;PINHEIRINHO;20;PUBLICO
10379;FURTO QUALIFICADO;CENTRO;13;PUBLICO
10387;FURTO QUALIFICADO;PRADO VELHO;4;ATIVIDADE FINANCEIRA
10389;ROUBO;AGUA VERDE;16;PUBLICO
10391;FURTO SIMPLES;CENTRO;14;PUBLICO
10393;FURTO QUALIFICADO;AGUA VERDE;5;COMERCIO
10402;ROUBO;AGUA VERDE;1;RESIDENCIA
10405;ROUBO;SANTA CANDIDA;10;PUBLICO
10406;ROUBO;AGUA VERDE;7;PUBLICO
10411;ROUBO;SANTA CANDIDA;7;PUBLICO
10414;ROUBO;AGUA VERDE;21;PUBLICO
10415;ROUBO;REBOUCAS;13;PUBLICO
10417;ROUBO;ABRANCHES;12;DERIVADO PETROLEO
10418;ROUBO;PINHEIRINHO;13;PUBLICO
10421;FURTO QUALIFICADO;PINHEIRINHO;22;RESIDENCIA
10425;ROUBO;CAPAO RASO;7;PUBLICO
10430;FURTO QUALIFICADO;AGUA VERDE;6;ALIMENTACAO / DIVERSAO
10431;ROUBO;AGUA VERDE;20;PUBLICO
10440;ROUBO;HAUER;15;COMERCIO
10442;FURTO DE COISA COMUM;CENTRO;19;COMERCIO
10448;FURTO QUALIFICADO;CAMPO DE SANTANA;18;PUBLICO
10449;ROUBO;UBERABA;23;PUBLICO
10457;ROUBO;CENTRO;23;PUBLICO
10459;ROUBO;SITIO CERCADO;8;PUBLICO
10466;FURTO SIMPLES;FAZENDINHA;23;PUBLICO
10467;FURTO SIMPLES;FAZENDINHA;23;SAUDE
10476;FURTO QUALIFICADO;CIDADE INDUSTRIAL;22;PUBLICO
10479;ROUBO;UBERABA;15;OUTROS
10482;FURTO QUALIFICADO;UBERABA;11;RESIDENCIA
10487;ROUBO;JARDIM BOTANICO;0;PUBLICO
10490;ROUBO;CAMPO DE SANTANA;20;PUBLICO
10492;ROUBO;GUABIROTUBA;16;RESIDENCIA
10495;ROUBO;PINHEIRINHO;18;SAUDE
10496;ROUBO;PORTAO;7;SAUDE
10497;ROUBO;AGUA VERDE;2;SAUDE
10498;ROUBO;CRISTO REI;22;PUBLICO
10499;ROUBO;XAXIM;6;PUBLICO
10500;ROUBO;XAXIM;6;RESIDENCIA
10501;FURTO QUALIFICADO;PAROLIN;0;RESIDENCIA
10502;ROUBO;LINDOIA;17;SAUDE
10503;FURTO QUALIFICADO;SITIO CERCADO;17;RESIDENCIA
10506;FURTO QUALIFICADO;BIGORRILHO;13;RESIDENCIA
10507;FURTO QUALIFICADO;FANNY;19;RESIDENCIA
10508;ROUBO;CIDADE INDUSTRIAL;5;PUBLICO
10509;ROUBO;CIDADE INDUSTRIAL;5;TRANSPORTE
10511;FURTO QUALIFICADO;PILARZINHO;2;RESIDENCIA
10514;FURTO QUALIFICADO;FANNY;13;PUBLICO
10523;ROUBO;SITIO CERCADO;22;COMERCIO
10533;FURTO SIMPLES;CAMPO DE SANTANA;8;PRESTACAO DE SERVICOS
10534;ROUBO;CABRAL;22;ALIMENTACAO / DIVERSAO
10535;FURTO QUALIFICADO;AGUA VERDE;17;PUBLICO
10536;FURTO SIMPLES;VILA IZABEL;11;MERCADO
10537;FURTO QUALIFICADO;SITIO CERCADO;9;ENSINO
10538;FURTO SIMPLES;CAMPO DE SANTANA;7;PRESTACAO DE SERVICOS
10539;FURTO SIMPLES;SEMINARIO;1;ALIMENTACAO / DIVERSAO
10540;ROUBO;CENTRO;11;PUBLICO
10541;ROUBO;CENTRO;11;SAUDE
10542;FURTO QUALIFICADO;UMBARA;11;ENSINO
10543;FURTO QUALIFICADO;CENTRO;13;PUBLICO
10544;FURTO QUALIFICADO;SITIO CERCADO;4;ALIMENTACAO / DIVERSAO
10548;FURTO QUALIFICADO;BACACHERI;17;RESIDENCIA
10549;FURTO QUALIFICADO;ABRANCHES;11;RESIDENCIA
10550;FURTO QUALIFICADO;ALTO BOQUEIRAO;15;RESIDENCIA
10551;FURTO QUALIFICADO;ALTO DA GLORIA;5;RESIDENCIA
10561;ROUBO;TATUQUARA;16;PUBLICO
10562;ROUBO;AHU;6;SAUDE
10564;FURTO SIMPLES;CAPAO RASO;16;TRANSPORTE
10565;FURTO QUALIFICADO;HAUER;18;RESIDENCIA
10566;FURTO QUALIFICADO;PORTAO;15;MERCADO
10574;ROUBO;SANTO INACIO;15;RESIDENCIA
10575;ROUBO;BOA VISTA;16;PUBLICO
10576;ROUBO;BOA VISTA;16;SAUDE
10580;FURTO DE COISA COMUM;CAMPO DE SANTANA;15;RESIDENCIA
10581;ROUBO;ABRANCHES;20;SAUDE
10582;ROUBO;SAO BRAZ;18;PUBLICO
10585;ROUBO;CENTRO;19;PUBLICO
10587;ROUBO;CENTRO;19;PUBLICO
10588;FURTO SIMPLES;CENTRO;17;TRANSPORTE
10592;ROUBO;CASCATINHA;13;COMERCIO
10616;FURTO SIMPLES;UBERABA;17;RESIDENCIA
10617;ROUBO;SANTA FELICIDADE;3;DERIVADO PETROLEO
10618;FURTO QUALIFICADO;CIDADE INDUSTRIAL;19;PRESTACAO DE SERVICOS
10620;ROUBO;SANTO INACIO;7;PUBLICO
10621;ROUBO;VILA IZABEL;11;SAUDE
10622;FURTO QUALIFICADO;TINGUI;9;RESIDENCIA
10625;FURTO QUALIFICADO;PORTAO;19;ASSOCIACAO
10626;FURTO QUALIFICADO;PORTAO;19;RESIDENCIA
10628;ROUBO;SAO FRANCISCO;18;PUBLICO
10629;FURTO QUALIFICADO;CAMPINA DO SIQUEIRA;8;RESIDENCIA
10632;ROUBO;JARDIM BOTANICO;15;TRANSPORTE
10634;ROUBO;CAJURU;7;ENSINO
10635;ROUBO;MERCES;14;MERCADO
10636;ROUBO;TATUQUARA;23;PUBLICO
10637;ROUBO;CAJURU;17;COMERCIO
10638;ROUBO;BATEL;22;PRESTACAO DE SERVICOS
10640;ROUBO;PINHEIRINHO;20;PUBLICO
10642;ROUBO;CAMPO DE SANTANA;19;PUBLICO
10643;FURTO QUALIFICADO;CAMPO COMPRIDO;16;MERCADO
10644;FURTO QUALIFICADO;CAMPO COMPRIDO;16;PRESTACAO DE SERVICOS
10645;ROUBO;AGUA VERDE;20;PUBLICO
10647;ROUBO;VILA IZABEL;19;PUBLICO
10648;ROUBO;PORTAO;7;DERIVADO PETROLEO
10649;ROUBO;CRISTO REI;19;PUBLICO
10650;ROUBO;NOVO MUNDO;10;PUBLICO
10654;ROUBO;SAO LOURENCO;7;PUBLICO
10658;ROUBO;CAJURU;18;SAUDE
10660;ROUBO;CAPAO RASO;12;TRANSPORTE
10661;ROUBO;PAROLIN;18;PUBLICO
10662;FURTO QUALIFICADO;JUVEVE;19;PUBLICO
10665;ROUBO;BOQUEIRAO;8;COMERCIO
10666;ROUBO;BOQUEIRAO;8;PUBLICO
10670;ROUBO;CENTRO;11;PUBLICO
10673;FURTO QUALIFICADO;CIDADE INDUSTRIAL;20;RESIDENCIA
10674;FURTO DE COISA COMUM;JARDIM BOTANICO;12;TRANSPORTE
10676;FURTO DE COISA COMUM;BIGORRILHO;19;COMERCIO
10677;ROUBO;CENTRO;11;PUBLICO
10678;ROUBO;XAXIM;14;MERCADO
10679;ROUBO;FAZENDINHA;5;RESIDENCIA
10685;FURTO SIMPLES;CABRAL;15;ORGAO PUBLICO
10686;FURTO SIMPLES;CABRAL;15;OUTROS
10687;FURTO QUALIFICADO;XAXIM;7;ALIMENTACAO / DIVERSAO
10688;FURTO QUALIFICADO;XAXIM;7;MERCADO
10689;FURTO QUALIFICADO;CRISTO REI;22;PUBLICO
10692;ROUBO;PINHEIRINHO;20;PUBLICO
10693;FURTO QUALIFICADO;CIDADE INDUSTRIAL;6;COMERCIO
10696;ROUBO;PINHEIRINHO;19;PUBLICO
10698;FURTO QUALIFICADO;BACACHERI;17;RESIDENCIA
10703;FURTO QUALIFICADO;CAJURU;9;RESIDENCIA
10704;ROUBO;CAJURU;19;PUBLICO
10707;FURTO SIMPLES;CAJURU;13;COMERCIO
10709;ROUBO;CENTRO;18;SAUDE
10712;ROUBO;CIDADE INDUSTRIAL;16;PUBLICO
10714;ROUBO;CENTRO;18;SAUDE
10715;ROUBO;SITIO CERCADO;19;PUBLICO
10718;FURTO QUALIFICADO;BARREIRINHA;17;RESIDENCIA
10719;ROUBO;CIDADE INDUSTRIAL;10;SAUDE
10720;FURTO SIMPLES;JUVEVE;12;MERCADO
10721;FURTO SIMPLES;CENTRO;8;RESIDENCIA
10722;ROUBO;CABRAL;15;SAUDE
10723;FURTO QUALIFICADO;XAXIM;2;RESIDENCIA
10724;FURTO QUALIFICADO;AHU;0;ASSOCIACAO
10725;ROUBO;CENTRO;19;PUBLICO
10728;FURTO SIMPLES;CIDADE INDUSTRIAL;21;PUBLICO
10737;ROUBO;TATUQUARA;14;PUBLICO
10740;ROUBO;CIDADE INDUSTRIAL;21;PUBLICO
10745;FURTO QUALIFICADO;PINHEIRINHO;17;PUBLICO
10746;FURTO QUALIFICADO;PINHEIRINHO;17;VEICULO
10750;ROUBO;CIDADE INDUSTRIAL;19;SAUDE
10757;ROUBO;CIDADE INDUSTRIAL;19;PUBLICO
10758;FURTO SIMPLES;TATUQUARA;20;RESIDENCIA
10759;ROUBO;SANTA FELICIDADE;21;PUBLICO
10771;ROUBO;JARDIM BOTANICO;3;PUBLICO
10772;FURTO QUALIFICADO;UBERABA;18;RESIDENCIA
10780;ROUBO;GUABIROTUBA;22;PUBLICO
10781;ROUBO;CIDADE INDUSTRIAL;5;PUBLICO
10782;ROUBO;AGUA VERDE;10;PUBLICO
10787;ROUBO;CAPAO DA IMBUIA;16;COMERCIO
10788;ROUBO;BOQUEIRAO;22;PUBLICO
10790;FURTO SIMPLES;UBERABA;5;PUBLICO
10791;FURTO SIMPLES;BAIRRO ALTO;15;PUBLICO
10792;ROUBO;TATUQUARA;23;PUBLICO
10796;FURTO QUALIFICADO;PAROLIN;0;RESIDENCIA
10800;ROUBO;BACACHERI;20;PUBLICO
10807;ROUBO;UMBARA;15;PUBLICO
10809;ROUBO;CAPAO RASO;12;PUBLICO
10812;FURTO QUALIFICADO;SITIO CERCADO;2;COMERCIO
10814;FURTO SIMPLES;CENTRO;10;HOSPEDAGEM
10817;FURTO QUALIFICADO;SITIO CERCADO;22;RESIDENCIA
10818;FURTO SIMPLES;TATUQUARA;16;DERIVADO PETROLEO
10819;ROUBO;PINHEIRINHO;23;PUBLICO
10820;ROUBO;SITIO CERCADO;10;RESIDENCIA
10823;FURTO SIMPLES;PINHEIRINHO;4;COMERCIO
10824;ROUBO;CIDADE INDUSTRIAL;9;COMERCIO
10827;ROUBO;SITIO CERCADO;10;ALIMENTACAO / DIVERSAO
10830;ROUBO;BOQUEIRAO;17;PUBLICO
10831;FURTO QUALIFICADO;SITIO CERCADO;4;COMERCIO
10836;ROUBO;SANTO INACIO;15;PUBLICO
10852;FURTO QUALIFICADO;CENTRO;2;PUBLICO
10856;FURTO SIMPLES;SAO LOURENCO;12;PUBLICO
10859;FURTO QUALIFICADO;BOQUEIRAO;15;RESIDENCIA
10860;ROUBO;CIDADE INDUSTRIAL;12;TRANSPORTE
10861;ROUBO;CIDADE INDUSTRIAL;7;PUBLICO
10865;FURTO SIMPLES;BARREIRINHA;19;PUBLICO
10866;FURTO QUALIFICADO;PRADO VELHO;16;ENSINO
10869;FURTO DE COISA COMUM;HAUER;4;PUBLICO
10874;ROUBO;SANTA CANDIDA;15;COMERCIO
10875;ROUBO;BATEL;17;PRESTACAO DE SERVICOS
10876;ROUBO;BOA VISTA;13;PUBLICO
10878;ROUBO;PORTAO;16;COMERCIO
10879;ROUBO;PORTAO;16;PUBLICO
10880;FURTO SIMPLES;PINHEIRINHO;18;SAUDE
10891;ROUBO;CENTRO;10;HOSPEDAGEM
10892;ROUBO;CENTRO;10;PUBLICO
10895;FURTO SIMPLES;CENTRO;21;PUBLICO
10909;ROUBO;CIDADE INDUSTRIAL;14;SAUDE
10914;ROUBO;JARDIM BOTANICO;0;PUBLICO
10915;ROUBO;JARDIM BOTANICO;0;TRANSPORTE
10943;FURTO QUALIFICADO;BATEL;4;PUBLICO
10948;FURTO DE COISA COMUM;JARDIM BOTANICO;5;TRANSPORTE
10952;ROUBO;CRISTO REI;20;PUBLICO
10953;FURTO QUALIFICADO;CAPAO DA IMBUIA;10;RESIDENCIA
10954;FURTO DE COISA COMUM;JARDIM BOTANICO;6;TRANSPORTE
10965;FURTO SIMPLES;CENTRO;9;PUBLICO
10966;ROUBO;CENTRO;19;SAUDE
10974;FURTO SIMPLES;CENTRO;7;HOSPEDAGEM
10979;FURTO QUALIFICADO;CENTRO;17;PUBLICO
10980;FURTO QUALIFICADO;GUAIRA;12;ASSOCIACAO
10983;ROUBO;CENTRO;13;SAUDE
10984;FURTO QUALIFICADO;CIDADE INDUSTRIAL;9;RESIDENCIA
10985;ROUBO;CENTRO;6;PUBLICO
10988;ROUBO;JARDIM BOTANICO;11;PUBLICO
10991;FURTO SIMPLES;SITIO CERCADO;11;PUBLICO
10993;FURTO QUALIFICADO;CAMPO DE SANTANA;12;RESIDENCIA
10998;ROUBO;CENTRO;14;COMERCIO
11000;ROUBO;CENTRO;15;SAUDE
11002;ROUBO;CENTRO;6;PUBLICO
11004;ROUBO;CENTRO;12;SAUDE
11005;ROUBO;CENTRO;18;SAUDE
11011;ROUBO;CENTRO;15;SAUDE
11013;ROUBO;CENTRO;14;SAUDE
11015;ROUBO;CRISTO REI;16;TRANSPORTE
11016;ROUBO;CENTRO;19;PUBLICO
11017;ROUBO;REBOUCAS;22;PUBLICO
11020;ROUBO;CENTRO;5;PUBLICO
11022;FURTO QUALIFICADO;CIDADE INDUSTRIAL;12;PUBLICO
11023;FURTO QUALIFICADO;BUTIATUVINHA;22;RESIDENCIA
11028;ROUBO;JARDIM DAS AMERICAS;21;PUBLICO
11031;ROUBO;BOQUEIRAO;22;PUBLICO
11059;FURTO SIMPLES;ATUBA;1;ALIMENTACAO / DIVERSAO
11061;ROUBO;BARREIRINHA;23;ALIMENTACAO / DIVERSAO
11066;FURTO SIMPLES;JARDIM BOTANICO;6;TRANSPORTE
11071;ROUBO;FAZENDINHA;7;PUBLICO
11074;ROUBO;CENTRO;23;PUBLICO
11079;ROUBO;CENTRO;15;SAUDE
11083;ROUBO;CENTRO;19;SAUDE
11096;ROUBO;CIDADE INDUSTRIAL;11;PUBLICO
11104;ROUBO;AHU;9;PUBLICO
11110;FURTO QUALIFICADO;JARDIM DAS AMERICAS;17;COMERCIO
11111;FURTO QUALIFICADO;JARDIM DAS AMERICAS;17;PUBLICO
11112;FURTO QUALIFICADO;REBOUCAS;18;EVENTOS
11121;FURTO SIMPLES;SANTA CANDIDA;19;PUBLICO
11147;FURTO QUALIFICADO;HUGO LANGE;13;RESIDENCIA
11148;FURTO SIMPLES;CENTRO;16;PUBLICO
11149;ROUBO;AGUA VERDE;16;PUBLICO
11150;FURTO QUALIFICADO;REBOUCAS;7;PRESTACAO DE SERVICOS
11152;FURTO QUALIFICADO;REBOUCAS;10;PUBLICO
11154;ROUBO;BAIRRO ALTO;7;PUBLICO
11158;ROUBO;BOQUEIRAO;14;COMERCIO
11159;FURTO QUALIFICADO;ALTO DA RUA XV;0;PUBLICO
11161;ROUBO;CENTRO;10;COMERCIO
11162;FURTO QUALIFICADO;CAMPO DE SANTANA;17;RESIDENCIA
11163;FURTO SIMPLES;PORTAO;0;RESIDENCIA
11164;ROUBO;UBERABA;10;SAUDE
11166;FURTO SIMPLES;CENTRO;12;PUBLICO
11167;FURTO QUALIFICADO;HUGO LANGE;1;RESIDENCIA
11169;FURTO SIMPLES;CENTRO;15;PUBLICO
11170;FURTO QUALIFICADO;MERCES;22;PUBLICO
11171;ROUBO;CAPAO RASO;19;COMERCIO
11173;ROUBO;PORTAO;6;PUBLICO
11177;ROUBO;CAJURU;15;PUBLICO
11179;FURTO QUALIFICADO;GUAIRA;19;PUBLICO
11181;FURTO QUALIFICADO;BIGORRILHO;18;RESIDENCIA
11182;FURTO SIMPLES;GUAIRA;4;PUBLICO
11183;ROUBO;CAPAO RASO;23;TRANSPORTE
11184;FURTO SIMPLES;NOVO MUNDO;19;ASSOCIACAO
11186;ROUBO;XAXIM;8;PUBLICO
11187;ROUBO;SAO FRANCISCO;14;PUBLICO
11193;ROUBO;BATEL;7;PUBLICO
11197;FURTO QUALIFICADO;PILARZINHO;15;RESIDENCIA
11198;ROUBO;BOQUEIRAO;16;PUBLICO
11199;FURTO SIMPLES;CAPAO DA IMBUIA;1;RESIDENCIA
11202;ROUBO;PILARZINHO;8;RESIDENCIA
11203;ROUBO;LINDOIA;15;PUBLICO
11206;ROUBO;REBOUCAS;17;PUBLICO
11207;ROUBO;BOM RETIRO;22;PUBLICO
11216;ROUBO;AGUA VERDE;10;OUTROS
11218;FURTO SIMPLES;BOQUEIRAO;23;RESIDENCIA
11224;ROUBO;XAXIM;7;PUBLICO
11226;FURTO QUALIFICADO;FANNY;6;RESIDENCIA
11228;FURTO QUALIFICADO;SITIO CERCADO;7;RESIDENCIA
11229;FURTO QUALIFICADO;BOQUEIRAO;18;RESIDENCIA
11234;ROUBO;PINHEIRINHO;12;SAUDE
11235;ROUBO;XAXIM;8;RESIDENCIA
11236;ROUBO;BAIRRO ALTO;6;PUBLICO
11239;ROUBO;BATEL;11;PUBLICO
11240;ROUBO;XAXIM;10;PUBLICO
11245;FURTO QUALIFICADO;SANTA QUITERIA;12;RESIDENCIA
11251;ROUBO;BACACHERI;23;SAUDE
11258;FURTO QUALIFICADO;PRADO VELHO;16;PUBLICO
11267;FURTO QUALIFICADO;AHU;15;RESIDENCIA
11269;ROUBO;BOA VISTA;15;PUBLICO
11270;FURTO QUALIFICADO;AHU;16;RESIDENCIA
11271;ROUBO;REBOUCAS;20;PUBLICO
11278;FURTO SIMPLES;CENTRO;15;PUBLICO
11279;FURTO SIMPLES;CENTRO;15;RESIDENCIA
11280;ROUBO;BATEL;7;PUBLICO
11282;FURTO QUALIFICADO;SANTA CANDIDA;9;COMERCIO
11284;FURTO QUALIFICADO;PAROLIN;3;RESIDENCIA
11285;FURTO SIMPLES;VILA IZABEL;18;SAUDE
11288;FURTO SIMPLES;CIDADE INDUSTRIAL;12;PUBLICO
11293;FURTO QUALIFICADO;CRISTO REI;11;ASSOCIACAO
11294;FURTO SIMPLES;SANTA CANDIDA;18;RESIDENCIA
11295;ROUBO;CIDADE INDUSTRIAL;15;PUBLICO
11296;ROUBO;CIDADE INDUSTRIAL;15;VEICULO
11301;FURTO SIMPLES;GUABIROTUBA;15;RESIDENCIA
11302;ROUBO;CAMPO DE SANTANA;14;PUBLICO
11303;FURTO QUALIFICADO;CIDADE INDUSTRIAL;8;RESIDENCIA
11305;ROUBO;XAXIM;20;PUBLICO
11306;FURTO SIMPLES;TATUQUARA;18;PRESTACAO DE SERVICOS
11307;FURTO SIMPLES;TATUQUARA;18;PUBLICO
11313;FURTO QUALIFICADO;CIDADE INDUSTRIAL;2;OUTROS
11314;FURTO SIMPLES;JARDIM BOTANICO;11;PUBLICO
11325;ROUBO;CIDADE INDUSTRIAL;17;PUBLICO
11330;FURTO QUALIFICADO;SAO JOAO;20;RESIDENCIA
11337;FURTO QUALIFICADO;CIDADE INDUSTRIAL;0;PUBLICO
11339;FURTO QUALIFICADO;CAJURU;15;RESIDENCIA
11340;FURTO QUALIFICADO;UBERABA;8;PUBLICO
11342;ROUBO;CAPAO DA IMBUIA;11;MERCADO
11343;ROUBO;CAPAO DA IMBUIA;11;PUBLICO
11344;ROUBO;GUAIRA;12;TRANSPORTE
11345;ROUBO;PINHEIRINHO;21;ALIMENTACAO / DIVERSAO
11346;FURTO SIMPLES;SITIO CERCADO;23;RESIDENCIA
11347;FURTO QUALIFICADO;CENTRO;16;TRANSPORTE
11348;ROUBO;CAPAO RASO;0;PUBLICO
11349;FURTO QUALIFICADO;SITIO CERCADO;18;RESIDENCIA
11351;ROUBO;JARDIM DAS AMERICAS;23;PUBLICO
11352;FURTO QUALIFICADO;CAMPO DE SANTANA;20;RESIDENCIA
11357;ROUBO;SITIO CERCADO;21;PUBLICO
11359;ROUBO;BOA VISTA;0;PUBLICO
11360;FURTO QUALIFICADO;SAO FRANCISCO;16;COMERCIO
11369;ROUBO;BOM RETIRO;19;PUBLICO
11374;FURTO SIMPLES;ABRANCHES;19;RESIDENCIA
11378;FURTO QUALIFICADO;CAPAO RASO;18;COMERCIO
11380;ROUBO;CENTRO CIVICO;19;PUBLICO
11381;FURTO QUALIFICADO;BOQUEIRAO;9;PRESTACAO DE SERVICOS
11383;FURTO QUALIFICADO;PINHEIRINHO;4;MERCADO
11384;FURTO SIMPLES;BATEL;16;SAUDE
11388;ROUBO;PINHEIRINHO;8;PUBLICO
11389;FURTO QUALIFICADO;CIDADE INDUSTRIAL;7;ALIMENTACAO / DIVERSAO
11390;FURTO QUALIFICADO;BOA VISTA;20;RESIDENCIA
11391;ROUBO;SITIO CERCADO;8;PUBLICO
11394;ROUBO;CAJURU;20;PUBLICO
11396;ROUBO;ALTO BOQUEIRAO;6;DERIVADO PETROLEO
11397;FURTO QUALIFICADO;JUVEVE;5;COMERCIO
11398;FURTO QUALIFICADO;TATUQUARA;10;COMERCIO
11401;FURTO QUALIFICADO;SITIO CERCADO;20;PUBLICO
11402;FURTO QUALIFICADO;BOQUEIRAO;22;PUBLICO
11405;ROUBO;MERCES;9;PUBLICO
11406;ROUBO;MERCES;9;VEICULO
11407;ROUBO;SAO LOURENCO;7;PUBLICO
11410;FURTO QUALIFICADO;CAMPO DE SANTANA;10;RESIDENCIA
11412;ROUBO;TATUQUARA;7;PUBLICO
11413;FURTO QUALIFICADO;SITIO CERCADO;22;RESIDENCIA
11415;FURTO QUALIFICADO;FANNY;7;OUTROS
11417;ROUBO;SITIO CERCADO;13;PUBLICO
11418;ROUBO;TATUQUARA;15;SAUDE
11419;FURTO QUALIFICADO;SITIO CERCADO;22;RESIDENCIA
11421;ROUBO;PINHEIRINHO;13;PUBLICO
11422;ROUBO;CAMPO DE SANTANA;22;PUBLICO
11436;FURTO QUALIFICADO;CENTRO;13;COMERCIO
11438;ROUBO;PINHEIRINHO;12;PUBLICO
11439;ROUBO;CENTRO;1;PUBLICO
11441;FURTO QUALIFICADO;GUAIRA;2;RESIDENCIA
11444;ROUBO;MERCES;2;PUBLICO
11445;FURTO QUALIFICADO;BAIRRO ALTO;8;TRANSPORTE
11447;ROUBO;CENTRO;20;SAUDE
11448;ROUBO;CENTRO;19;SAUDE
11449;FURTO SIMPLES;CIDADE INDUSTRIAL;15;COMERCIO
11450;ROUBO;BATEL;14;PUBLICO
11452;ROUBO;AHU;16;PUBLICO
11454;FURTO SIMPLES;CIDADE INDUSTRIAL;9;SAUDE
11460;FURTO SIMPLES;BARREIRINHA;20;RESIDENCIA
11462;FURTO QUALIFICADO;CACHOEIRA;18;RESIDENCIA
11466;FURTO QUALIFICADO;TARUMA;15;ALIMENTACAO / DIVERSAO
11469;ROUBO;VILA IZABEL;18;PUBLICO
11470;ROUBO;JARDIM BOTANICO;12;PUBLICO
11485;ROUBO;CIDADE INDUSTRIAL;0;PUBLICO
11487;ROUBO;UBERABA;14;PUBLICO
11489;ROUBO;CAJURU;14;COMERCIO
11490;ROUBO;CAJURU;14;PUBLICO
11492;FURTO QUALIFICADO;CIDADE INDUSTRIAL;16;RESIDENCIA
11501;ROUBO;PORTAO;18;SAUDE
11502;ROUBO;SAO BRAZ;23;PUBLICO
11503;ROUBO;UMBARA;9;PUBLICO
11504;FURTO QUALIFICADO;REBOUCAS;8;COMERCIO
11505;FURTO QUALIFICADO;BAIRRO ALTO;15;ALIMENTACAO / DIVERSAO
11507;ROUBO;SAO FRANCISCO;13;PUBLICO
11509;FURTO SIMPLES;TATUQUARA;20;PUBLICO
11512;FURTO QUALIFICADO;SAO FRANCISCO;21;PUBLICO
11513;ROUBO;CAPAO RASO;11;PUBLICO
11514;ROUBO;CAPAO RASO;11;RESIDENCIA
11515;ROUBO;CAPAO RASO;11;SAUDE
11516;ROUBO;BAIRRO ALTO;16;COMERCIO
11517;FURTO SIMPLES;PINHEIRINHO;23;PUBLICO
11518;FURTO QUALIFICADO;PILARZINHO;8;COMERCIO
11525;FURTO SIMPLES;PINHEIRINHO;9;TRANSPORTE
11528;FURTO QUALIFICADO;JUVEVE;8;RESIDENCIA
11529;ROUBO;REBOUCAS;21;PUBLICO
11530;ROUBO;SITIO CERCADO;9;PUBLICO
11531;FURTO SIMPLES;AGUA VERDE;9;RESIDENCIA
11532;FURTO QUALIFICADO;AGUA VERDE;18;COMERCIO
11533;ROUBO;SAO BRAZ;10;COMERCIO
11535;ROUBO;CENTRO;23;PUBLICO
11537;FURTO DE COISA COMUM;JARDIM BOTANICO;12;TRANSPORTE
11539;FURTO QUALIFICADO;AGUA VERDE;11;SAUDE
11541;ROUBO;CIDADE INDUSTRIAL;11;PUBLICO
11545;ROUBO;REBOUCAS;9;SAUDE
11546;FURTO DE COISA COMUM;JARDIM BOTANICO;13;TRANSPORTE
11548;ROUBO;MOSSUNGUE;0;PUBLICO
11549;ROUBO;MOSSUNGUE;0;TRANSPORTE
11552;ROUBO;REBOUCAS;8;SAUDE
11553;ROUBO;PAROLIN;9;PUBLICO
11554;ROUBO;AGUA VERDE;22;SAUDE
11555;FURTO SIMPLES;FAZENDINHA;13;RESIDENCIA
11558;FURTO DE COISA COMUM;JARDIM BOTANICO;13;TRANSPORTE
11559;ROUBO;SANTA QUITERIA;10;SAUDE
11561;ROUBO;CIDADE INDUSTRIAL;11;PUBLICO
11562;FURTO QUALIFICADO;CAMPINA DO SIQUEIRA;16;RESIDENCIA
11563;FURTO QUALIFICADO;TINGUI;14;RESIDENCIA
11568;ROUBO;JARDIM BOTANICO;16;PUBLICO
11570;ROUBO;PAROLIN;15;PUBLICO
11571;FURTO SIMPLES;BACACHERI;12;RESIDENCIA
11573;ROUBO;PORTAO;15;COMERCIO
11574;ROUBO;ATUBA;20;PUBLICO
11582;ROUBO;JARDIM BOTANICO;9;TRANSPORTE
11583;ROUBO;CIDADE INDUSTRIAL;17;PUBLICO
11593;FURTO SIMPLES;PRADO VELHO;18;TRANSPORTE
11594;ROUBO;CIDADE INDUSTRIAL;9;RESIDENCIA
